feedback_id,feedback_date,source,product_area,product_name,rating_score,sentiment_score,nps_score,linked_case_id,verbatim_text
FB001499,2025-05-18,Community,Mobile App,Jonly Cam Indoor,1,-1.0,7.0,JNL001712,Billing for my Jonly subscription is confusing and feels unreliable.
FB001500,2025-06-03,Retailer Review,Subscription & Cloud,Jonly Secure Subscription,3,-0.39,,,The overall Jonly experience is okay but there is room for improvement in the Subscription & Cloud.
FB001501,2025-07-05,Post-Contact Survey,Setup & Onboarding,Jonly Doorbell Pro,1,-0.85,5.0,JNL001418,Still having issues with the Setup & Onboarding despite multiple contacts with Jonly support.
FB001502,2025-07-19,App Store Review,Setup & Onboarding,Jonly Secure Subscription,4,1.0,,,Customer care resolved my issue quickly and the Jonly app feels great now.
FB001503,2025-06-24,Post-Contact Survey,Camera Hardware,Jonly Cam Indoor,4,1.0,5.0,JNL000517,Customer care resolved my issue quickly and the Jonly app feels great now.
FB001504,2025-05-17,Post-Contact Survey,Camera Hardware,Jonly Cam Indoor,5,1.0,5.0,,"Very happy with my Jonly Cam Indoor from Jonly, everything works smoothly."
FB001505,2025-05-24,Post-Contact Survey,Account & Billing,Jonly Hub Plus,3,0.69,0.0,JNL004196,"Mixed feelings about my Jonly Hub Plus so far, some features are good and some are frustrating."
FB001506,2025-05-04,Post-Contact Survey,Floodlight & Outdoor,Jonly Floodlight Max,1,-1.0,7.0,JNL000449,Billing for my Jonly subscription is confusing and feels unreliable.
FB001507,2025-06-04,Play Store Review,Account & Billing,Jonly Floodlight Max,3,-0.42,,,"Mixed feelings about my Jonly Floodlight Max so far, some features are good and some are frustrating."
FB001508,2025-06-05,Community,Floodlight & Outdoor,Jonly Floodlight Max,4,-0.05,9.0,,Customer care resolved my issue quickly and the Jonly app feels great now.
FB001509,2025-06-19,Community,Setup & Onboarding,Jonly Cam Indoor,5,1.0,5.0,JNL003915,The Setup & Onboarding experience is much better after the latest update.
FB001510,2025-07-13,Play Store Review,Subscription & Cloud,Jonly Secure Subscription,2,-0.25,,JNL005061,My Jonly Secure Subscription from Jonly keeps going offline and support hasn’t fully resolved it.
FB001511,2025-05-10,In-App Survey,Account & Billing,Jonly Cam Outdoor,4,0.98,0.0,JNL005044,The Account & Billing experience is much better after the latest update.
FB001512,2025-05-23,App Store Review,Floodlight & Outdoor,Jonly Floodlight Max,3,0.02,,JNL001357,"Mixed feelings about my Jonly Floodlight Max so far, some features are good and some are frustrating."
FB001513,2025-07-24,Play Store Review,Camera Hardware,Jonly Cam Indoor,5,1.0,,,"Very happy with my Jonly Cam Indoor from Jonly, everything works smoothly."
FB001514,2025-06-23,App Store Review,Doorbell & Entry,Jonly Doorbell Pro,2,-0.52,,,Still having issues with the Doorbell & Entry despite multiple contacts with Jonly support.
FB001515,2025-07-03,App Store Review,Floodlight & Outdoor,Jonly Floodlight Max,4,0.62,,JNL001620,The Floodlight & Outdoor experience is much better after the latest update.
FB001516,2025-05-20,App Store Review,Setup & Onboarding,Jonly Hub Mini,3,-0.53,,,The overall Jonly experience is okay but there is room for improvement in the Setup & Onboarding.
FB001517,2025-06-16,Play Store Review,Doorbell & Entry,Jonly Doorbell Pro,4,0.17,,JNL002427,"Very happy with my Jonly Doorbell Pro from Jonly, everything works smoothly."
FB001518,2025-05-31,In-App Survey,Floodlight & Outdoor,Jonly Floodlight Max,3,0.03,0.0,,The overall Jonly experience is okay but there is room for improvement in the Floodlight & Outdoor.
FB001519,2025-05-29,Play Store Review,Subscription & Cloud,Jonly Secure Subscription,1,-0.65,,JNL001685,My Jonly Secure Subscription from Jonly keeps going offline and support hasn’t fully resolved it.
FB001520,2025-06-27,Social,Account & Billing,Jonly Hub Plus,3,0.63,7.0,JNL005256,"Mixed feelings about my Jonly Hub Plus so far, some features are good and some are frustrating."
FB001521,2025-07-14,In-App Survey,Doorbell & Entry,Jonly Doorbell Pro,2,-0.52,7.0,JNL005142,The Jonly app is slow and keeps freezing when I check live view on my Jonly Doorbell Pro.
FB001522,2025-06-18,App Store Review,Doorbell & Entry,Jonly Doorbell Pro,3,0.25,,JNL002587,"Mixed feelings about my Jonly Doorbell Pro so far, some features are good and some are frustrating."
FB001523,2025-07-04,Retailer Review,Setup & Onboarding,Jonly Hub Mini,3,-0.24,,JNL000363,The overall Jonly experience is okay but there is room for improvement in the Setup & Onboarding.
FB001524,2025-05-17,App Store Review,Floodlight & Outdoor,Jonly Floodlight Max,4,0.75,,,The video quality on my Jonly Floodlight Max is excellent and notifications are reliable.
FB001525,2025-07-05,Post-Contact Survey,Floodlight & Outdoor,Jonly Floodlight Max,3,-0.2,5.0,,"Mixed feelings about my Jonly Floodlight Max so far, some features are good and some are frustrating."
FB001526,2025-05-01,Post-Contact Survey,Subscription & Cloud,Jonly Secure Subscription,3,-0.05,5.0,,"Mixed feelings about my Jonly Secure Subscription so far, some features are good and some are frustrating."
FB001527,2025-06-14,In-App Survey,Mobile App,Jonly Hub Plus,4,1.0,5.0,JNL001261,Customer care resolved my issue quickly and the Jonly app feels great now.
FB001528,2025-06-23,Post-Contact Survey,Subscription & Cloud,Jonly Secure Subscription,1,-0.96,10.0,,My Jonly Secure Subscription from Jonly keeps going offline and support hasn’t fully resolved it.
FB001529,2025-06-17,Post-Contact Survey,Subscription & Cloud,Jonly Secure Subscription,4,1.0,9.0,JNL000678,Customer care resolved my issue quickly and the Jonly app feels great now.
FB001530,2025-06-16,Play Store Review,Subscription & Cloud,Jonly Secure Subscription,4,0.54,,,The video quality on my Jonly Secure Subscription is excellent and notifications are reliable.
FB001531,2025-07-23,App Store Review,Account & Billing,Jonly Hub Mini,1,-1.0,,,The Jonly app is slow and keeps freezing when I check live view on my Jonly Hub Mini.
FB001532,2025-05-30,Play Store Review,Floodlight & Outdoor,Jonly Floodlight Max,3,-0.53,,,"Mixed feelings about my Jonly Floodlight Max so far, some features are good and some are frustrating."
FB001533,2025-05-09,Social,Camera Hardware,Jonly Cam Indoor,5,0.83,10.0,JNL001715,Customer care resolved my issue quickly and the Jonly app feels great now.
FB001534,2025-05-10,Post-Contact Survey,Doorbell & Entry,Jonly Doorbell Pro,3,0.35,7.0,JNL000174,The overall Jonly experience is okay but there is room for improvement in the Doorbell & Entry.
FB001535,2025-05-20,In-App Survey,Mobile App,Jonly Hub Mini,4,0.26,3.0,,The video quality on my Jonly Hub Mini is excellent and notifications are reliable.
FB001536,2025-05-15,Play Store Review,Account & Billing,Jonly Hub Mini,4,0.1,,,The video quality on my Jonly Hub Mini is excellent and notifications are reliable.
FB001537,2025-05-27,Post-Contact Survey,Account & Billing,Jonly Cam Outdoor,5,1.0,7.0,JNL003578,The Account & Billing experience is much better after the latest update.
FB001538,2025-07-24,Post-Contact Survey,Account & Billing,Jonly Cam Indoor,3,-0.27,5.0,JNL000911,The overall Jonly experience is okay but there is room for improvement in the Account & Billing.
FB001539,2025-07-15,Post-Contact Survey,Mobile App,Jonly Floodlight Max,1,-0.91,7.0,,My Jonly Floodlight Max from Jonly keeps going offline and support hasn’t fully resolved it.
FB001540,2025-05-31,Post-Contact Survey,Subscription & Cloud,Jonly Secure Subscription,3,0.31,0.0,JNL000705,"Mixed feelings about my Jonly Secure Subscription so far, some features are good and some are frustrating."
FB001541,2025-07-03,Social,Floodlight & Outdoor,Jonly Floodlight Max,2,0.11,0.0,,The Jonly app is slow and keeps freezing when I check live view on my Jonly Floodlight Max.
FB001542,2025-05-20,Post-Contact Survey,Floodlight & Outdoor,Jonly Floodlight Max,4,0.4,9.0,,"Very happy with my Jonly Floodlight Max from Jonly, everything works smoothly."
FB001543,2025-06-07,Retailer Review,Subscription & Cloud,Jonly Secure Subscription,4,0.31,,,Customer care resolved my issue quickly and the Jonly app feels great now.
FB001544,2025-05-30,App Store Review,Mobile App,Jonly Doorbell Pro,1,-1.0,,JNL003783,My Jonly Doorbell Pro from Jonly keeps going offline and support hasn’t fully resolved it.
FB001545,2025-05-26,Post-Contact Survey,Subscription & Cloud,Jonly Secure Subscription,5,1.0,5.0,,The Subscription & Cloud experience is much better after the latest update.
FB001546,2025-05-19,In-App Survey,Mobile App,Jonly Cam Indoor,5,0.98,10.0,JNL001675,Customer care resolved my issue quickly and the Jonly app feels great now.
FB001547,2025-07-04,Post-Contact Survey,Account & Billing,Jonly Doorbell Pro,4,1.0,7.0,JNL000853,"Very happy with my Jonly Doorbell Pro from Jonly, everything works smoothly."
FB001548,2025-06-18,Post-Contact Survey,Mobile App,Jonly Cam Indoor,3,0.29,7.0,JNL001035,The overall Jonly experience is okay but there is room for improvement in the Mobile App.
FB001549,2025-05-01,App Store Review,Account & Billing,Jonly Hub Plus,4,0.83,,JNL004687,The video quality on my Jonly Hub Plus is excellent and notifications are reliable.
FB001550,2025-05-05,Post-Contact Survey,Setup & Onboarding,Jonly Hub Plus,4,0.85,10.0,,"Very happy with my Jonly Hub Plus from Jonly, everything works smoothly."
FB001551,2025-07-30,Play Store Review,Camera Hardware,Jonly Cam Indoor,5,1.0,,,The Camera Hardware experience is much better after the latest update.
FB001552,2025-07-06,App Store Review,Mobile App,Jonly Hub Mini,4,0.37,,JNL001965,The video quality on my Jonly Hub Mini is excellent and notifications are reliable.
FB001553,2025-05-05,Play Store Review,Subscription & Cloud,Jonly Secure Subscription,3,-0.06,,,"Mixed feelings about my Jonly Secure Subscription so far, some features are good and some are frustrating."
FB001554,2025-06-01,Post-Contact Survey,Floodlight & Outdoor,Jonly Floodlight Max,5,1.0,9.0,JNL000970,The video quality on my Jonly Floodlight Max is excellent and notifications are reliable.
FB001555,2025-05-25,App Store Review,Camera Hardware,Jonly Cam Outdoor,4,-0.09,,JNL000514,The Camera Hardware experience is much better after the latest update.
FB001556,2025-05-23,Social,Setup & Onboarding,Jonly Floodlight Max,1,-1.0,0.0,,The Jonly app is slow and keeps freezing when I check live view on my Jonly Floodlight Max.
FB001557,2025-07-28,App Store Review,Floodlight & Outdoor,Jonly Floodlight Max,3,-0.63,,JNL004638,The overall Jonly experience is okay but there is room for improvement in the Floodlight & Outdoor.
FB001558,2025-05-26,In-App Survey,Subscription & Cloud,Jonly Secure Subscription,4,0.4,5.0,JNL005307,"Very happy with my Jonly Secure Subscription from Jonly, everything works smoothly."
FB001559,2025-06-09,Post-Contact Survey,Account & Billing,Jonly Floodlight Max,5,0.78,7.0,JNL001640,"Very happy with my Jonly Floodlight Max from Jonly, everything works smoothly."
FB001560,2025-07-03,Post-Contact Survey,Floodlight & Outdoor,Jonly Floodlight Max,3,0.11,10.0,JNL000399,"Mixed feelings about my Jonly Floodlight Max so far, some features are good and some are frustrating."
FB001561,2025-07-24,In-App Survey,Account & Billing,Jonly Hub Plus,1,-1.0,3.0,JNL001799,Still having issues with the Account & Billing despite multiple contacts with Jonly support.
FB001562,2025-05-25,Social,Doorbell & Entry,Jonly Doorbell Pro,2,-0.15,3.0,,My Jonly Doorbell Pro from Jonly keeps going offline and support hasn’t fully resolved it.
FB001563,2025-05-02,Social,Mobile App,Jonly Hub Mini,4,0.07,9.0,JNL001257,The video quality on my Jonly Hub Mini is excellent and notifications are reliable.
FB001564,2025-05-18,Post-Contact Survey,Camera Hardware,Jonly Cam Outdoor,3,-0.36,5.0,JNL000851,The overall Jonly experience is okay but there is room for improvement in the Camera Hardware.
FB001565,2025-05-22,Community,Account & Billing,Jonly Cam Indoor,4,0.73,7.0,JNL004335,The Account & Billing experience is much better after the latest update.
FB001566,2025-07-04,App Store Review,Account & Billing,Jonly Hub Plus,4,0.6,,JNL002649,"Very happy with my Jonly Hub Plus from Jonly, everything works smoothly."
FB001567,2025-07-12,Post-Contact Survey,Account & Billing,Jonly Hub Mini,4,-0.29,7.0,JNL003127,"Very happy with my Jonly Hub Mini from Jonly, everything works smoothly."
FB001568,2025-05-05,Post-Contact Survey,Subscription & Cloud,Jonly Secure Subscription,2,-1.0,3.0,JNL000244,Still having issues with the Subscription & Cloud despite multiple contacts with Jonly support.
FB001569,2025-05-22,Post-Contact Survey,Mobile App,Jonly Secure Subscription,2,0.04,0.0,JNL005078,Still having issues with the Mobile App despite multiple contacts with Jonly support.
FB001570,2025-06-01,App Store Review,Camera Hardware,Jonly Cam Outdoor,2,-1.0,,,Billing for my Jonly subscription is confusing and feels unreliable.
FB001571,2025-07-01,In-App Survey,Floodlight & Outdoor,Jonly Floodlight Max,5,1.0,5.0,JNL005495,"Very happy with my Jonly Floodlight Max from Jonly, everything works smoothly."
FB001572,2025-07-28,Post-Contact Survey,Doorbell & Entry,Jonly Doorbell Pro,4,0.32,9.0,JNL001709,"Very happy with my Jonly Doorbell Pro from Jonly, everything works smoothly."
FB001573,2025-05-28,Social,Mobile App,Jonly Hub Plus,1,-1.0,5.0,JNL004154,My Jonly Hub Plus from Jonly keeps going offline and support hasn’t fully resolved it.
FB001574,2025-05-01,Post-Contact Survey,Account & Billing,Jonly Hub Mini,5,0.92,7.0,JNL005326,The Account & Billing experience is much better after the latest update.
FB001575,2025-06-22,In-App Survey,Setup & Onboarding,Jonly Cam Outdoor,2,-0.8,9.0,,Still having issues with the Setup & Onboarding despite multiple contacts with Jonly support.
FB001576,2025-06-05,App Store Review,Camera Hardware,Jonly Cam Outdoor,5,1.0,,JNL000708,Customer care resolved my issue quickly and the Jonly app feels great now.
FB001577,2025-07-18,Play Store Review,Subscription & Cloud,Jonly Secure Subscription,4,0.61,,,"Very happy with my Jonly Secure Subscription from Jonly, everything works smoothly."
FB001578,2025-07-15,Community,Floodlight & Outdoor,Jonly Floodlight Max,1,-1.0,7.0,,Still having issues with the Floodlight & Outdoor despite multiple contacts with Jonly support.
FB001579,2025-07-25,In-App Survey,Doorbell & Entry,Jonly Doorbell Pro,3,0.05,5.0,JNL002245,"Mixed feelings about my Jonly Doorbell Pro so far, some features are good and some are frustrating."
FB001580,2025-07-11,Post-Contact Survey,Camera Hardware,Jonly Cam Indoor,2,-0.79,5.0,JNL002423,The Jonly app is slow and keeps freezing when I check live view on my Jonly Cam Indoor.
FB001581,2025-05-02,Retailer Review,Doorbell & Entry,Jonly Doorbell Pro,4,0.24,,JNL004721,Customer care resolved my issue quickly and the Jonly app feels great now.
FB001582,2025-06-07,Post-Contact Survey,Subscription & Cloud,Jonly Secure Subscription,4,-0.28,0.0,,"Very happy with my Jonly Secure Subscription from Jonly, everything works smoothly."
FB001583,2025-05-03,Post-Contact Survey,Setup & Onboarding,Jonly Floodlight Max,4,1.0,10.0,JNL000357,"Very happy with my Jonly Floodlight Max from Jonly, everything works smoothly."
FB001584,2025-06-24,In-App Survey,Account & Billing,Jonly Cam Outdoor,2,-0.73,5.0,,The Jonly app is slow and keeps freezing when I check live view on my Jonly Cam Outdoor.
FB001585,2025-07-07,Retailer Review,Floodlight & Outdoor,Jonly Floodlight Max,5,0.87,,JNL003733,The video quality on my Jonly Floodlight Max is excellent and notifications are reliable.
FB001586,2025-05-07,Post-Contact Survey,Setup & Onboarding,Jonly Cam Indoor,4,0.68,7.0,,The Setup & Onboarding experience is much better after the latest update.
FB001587,2025-06-15,Social,Subscription & Cloud,Jonly Secure Subscription,2,0.1,0.0,,Still having issues with the Subscription & Cloud despite multiple contacts with Jonly support.
FB001588,2025-05-04,Post-Contact Survey,Doorbell & Entry,Jonly Doorbell Pro,4,0.35,7.0,,"Very happy with my Jonly Doorbell Pro from Jonly, everything works smoothly."
